category_id,group_id,service_name, details,id, orders, views
1,1,CT 3 D Reconstruction,,,,,,
4,10,Pyelotomy
4,10,Renal Cystectomy
4,10,Repair Of Gastric Lacerations
4,10,Repair Of Oesophageal Lacerations
4,10,Resection And Anstomoses (Small/Large Intestines)
4,10,Roux-En-Y Pancreaticojejunostomy
4,10,Splenorrhaphy/ Splenectomy
4,10,Surgery Of Complications Of Appendicitis
4,10,Surgery Of Hepatic Trauma
4,10,Surgery Of Small/Large Bowel Perforations
4,10,Abdomino-Perineal Resection
4,10,Adrenalectomy
4,10,Decortication
4,10,Encephalocoele Excision
4,10,Extended Radical Mastectomy
4,10,Gastrectomy/Colectomy-Partial Or Total
4,10,Mammoplasty
4,10,Nephrectomy
4,10,Nephrolithotomy/Urethrotomy/Urethroplasty
4,10,Oesophagectomy
4,10,Pancreatectomy
4,10,Pelvic Evisceration
4,10,Pericardiectomy
4,10,Pleurectomy
4,10,Pneumonectomy
4,10,"Prostatectomy, Retropubic/Transvesical"
4,10,Radical Mastectomy
4,10,Splenectomy
4,10,Submandibular Sialoadenectomy
4,10,Thoracectomy/Thoracoplasty
4,10,Thyroidectomy
4,10,Vagotomy/Pyloroplasty
4,5,Close Reduction Of Fracture And Application Cast
4,5,Amputation And Disarticulation Of Joints.
4,5,Amputation And Limb Substitution
4,5,Arthroplasty/Arthrodesis
4,5,Bone Grafting
4,5,Chondromectomy
4,5,Congenital Talipes Equanovarus/Valgus Surgical Repair
4,5,ORIF with Implant (with hospitalisation)
4,5,Removal of Implant
4,5,Sequestrectomy
4,5,Subperiosteal Drainage Of Acute Osteomyelitis
4,5,Tendon Transplant/Tenoplasty
4,5,Close Reduction Of Fracture And Application Cast
4,5,Drainage Of Septic 1
4,5,Skin Traction(Procedure+Material)
4,5,Simple Congenital Talipes Repair
4,5,OPEN REDUCTION AND INTERNAL FIXATION OF FRACTURES OF:
4,5,OPEN REDUCTION AND INTERNAL FIXATION OF FRACTURES OF PECTORAL GIRDLE
4,5,OPEN REDUCTION AND INTERNAL FIXATION OF FRACTURES OF FORE-ARM
4,5,OPEN REDUCTION AND INTERNAL FIXATION OF FRACTURES OF HAND
4,5,OPEN REDUCTION AND INTERNAL FIXATION OF FRACTURES OF PELVIC GIRDLE
4,5,OPEN REDUCTION AND INTERNAL FIXATION OF FRACTURES OF THIGH
4,5,OPEN REDUCTION AND INTERNAL FIXATION OF FRACTURES OF LEG
4,5,OPEN REDUCTION AND INTERNAL FIXATION OF FRACTURES OF FOOT
4,5,OPEN REDUCTION AND INTERNAL FIXATION OF FRACTURES OF RIBS
4,5,OPEN REDUCTION AND INTERNAL FIXATION OF FRACTURES OF SPINAL COLUMN
4,5,"OSTEOCLASIS, INTERNAL FIXATION OF MALUNION"
4,5,BONE GRAFTING
4,5,AMPUTATION AND LIMB SUBSTITUTION
4,25,Salpingectomy
4,25,Ultrasound Scan (Obstetric)
4,25,IUCD Insertion
4,25,IUCD Removal
4,25,Excision/Diathermy Of Warts
4,25,Cervical Cautery
4,25,Cervical Cone/Punch Biopsy
4,25,Colposcopy
4,25,ARTIFICIAL INSEMINATION
4,25,MVA/ERCP/Evacuation
4,25,Cervical Laceration Repair
4,25,Removal Of IUCD Under General Anaesthesia
4,25,Examination Under Anaesthesia (EUA)
4,25,Repair Of Third Degree Tear
4,25,Excision Of Vaginal Septum
4,25,Hydrotubation
4,25,Marsupialisation
4,25,Pelvic/abdominal abscess drainage
4,25,Hysteroscopy
4,25,Laparoscopy & Dye Test
4,25,Bilateral Tubal Ligation
4,25,Cervical Cerclage/Shirodkar Suture
4,25,Destructive Delivery (Craniotomy-Embryotomy)
4,25,1 Laparoscopy
4,25,Caesarean section
4,25,Repair of ruptured uterus
4,25,Colporrhaphy/colpoperineorrhaphy
4,25,Ectopic pregnancy
4,25,Hysterectomy
4,25,Hysterectomy and bilateral salpingooophorectomy
4,25,Myomectomy
4,25,Salpingo-oophorectomy
4,25,Ovarectomy/ovarian cysts
4,25,Vesicovaginal/Rectovaginal fistula repair
4,25,Rhogam Injection
4,2,ANC Care
4,2,Normal Delivery
4,2,Assisted Delivery
4,2,"(Forceps,Vaccum etc)"
4,2,Twin Delivery
4,24,"Foreign Body Removal From The Ear, Nose And Throat"
4,24,Electrocautery Of Nose
4,24,Nasal Packing
4,24,Aural And Nasal Suction/Clearance
4,24,Incision And Drainage Of Abscess
4,24,Debridement And Toilet Of Wounds
4,24,Suturing Of Lacerations
4,24,Manipulation Of Nose
4,24,Pure Tone Audiometry
4,24,Tympanometry
4,24,Aesthetic And Reconstructive Surgery
4,24,Antral Larvage
