1,1,CT Pelvis,Details to be soon uploaded,0,0
1,1,CT Pelvis (Plain),Details to be soon uploaded,0,0
1,1,CT Peripheral Angiography-Lower Extremity,Details to be soon uploaded,0,0
1,1,CT Peripheral Angiography-Upper Extremity,Details to be soon uploaded,0,0
1,1,CT Pulmonary Angiography,Details to be soon uploaded,0,0
1,1,CT Renal Angiography,Details to be soon uploaded,0,0
1,1,CT RIBS,Details to be soon uploaded,0,0
1,1,CT Sacro-iliac Joint,Details to be soon uploaded,0,0
1,1,CT Sacro-iliac Joint (Plain),Details to be soon uploaded,0,0
1,1,CT Scanogram,Details to be soon uploaded,0,0
1,1,CT Sella Contrast,Details to be soon uploaded,0,0
1,1,CT Sella Plain,Details to be soon uploaded,0,0
1,1,CT Shoulder Joint,Details to be soon uploaded,0,0
1,1,CT Shoulder Joint (Plain),Details to be soon uploaded,0,0
1,1,CT SHOULDER JOINT LEFT,Details to be soon uploaded,0,0
1,1,CT SHOULDER JOINT RIGHT,Details to be soon uploaded,0,0
1,1,CT Spine,Details to be soon uploaded,0,0
1,1,CT Spine (3 Level) Contrast,Details to be soon uploaded,0,0
1,1,CT Spine (Plain),Details to be soon uploaded,0,0
1,1,CT Spine(3 level) Plain,Details to be soon uploaded,0,0
1,1,CT Upper Abdomen (Plain),Details to be soon uploaded,0,0
1,1,CT Venography,Details to be soon uploaded,0,0
1,1,CT Wrist,Details to be soon uploaded,0,0
1,1,CT Wrist (Plain),Details to be soon uploaded,0,0
1,1,CT WRIST LEFT,Details to be soon uploaded,0,0
1,1,CT WRIST RIGHT,Details to be soon uploaded,0,0
1,1,HRCT CHEST,Details to be soon uploaded,0,0
1,3,MRI Abdomen & Pelvis - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI Abdomen - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI Ankle Joint (LEFT) - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI Ankle Joint (RIGHT) - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI ANKLE JOINT LEFT - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI ANKLE JOINT RIGHT - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI Arm (Right) - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI ARM LEFT - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI ARM RIGHT - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI Brain & Angiography - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI Brain & Venogram - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI Brain - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI Brain With Contrast - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI Brain With Pituitary - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI BREAST,Details to be soon uploaded,0,0
1,3,MRI Cervical Spine - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI Chest - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI CRANIOFACIAL - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI Dorsal Spine - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI DORSO-LUMBAR - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI Elbow - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI ELBOW LEFT - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI ELBOW RIGHT - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI Femur - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI FEMUR LEFT - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI FEMUR RIGHT - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI Hand - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI HAND LEFT - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI HAND RIGHT - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI Hip Joint - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI HIP JOINT LEFT - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI HIP JOINT RIGHT - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI KNEE (LEFT) - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI KNEE (RIGHT) - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI Knee - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI KNEE LEFT - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI KNEE RIGHT - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI Leg - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI LEG LEFT - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI LEG RIGHT - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI Lumbar Spine - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI MAXILLOFACIAL - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI MRCP Abdomen with Contrast - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI NECK + CONTRAST - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI Neck - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI Orbits - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI PAEDIATRICS [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI Pelvis - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI Pitutary - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI PNS - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI Prostate - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI Sacro Iliac joints - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI Screening - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI Shoulder Joint (Left) - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI Shoulder Joint (Right) - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI SHOULDER JOINT LEFT - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI SHOULDER JOINT RIGHT - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI TOE/FOOT LEFT - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI TOE/FOOT RIGHT - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI Whole Body Scan,Details to be soon uploaded,0,0
1,3,MRI Whole Body Scan - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI Wrist - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI WRIST LEFT - [1.5 Tesla],Details to be soon uploaded,0,0
1,3,MRI WRIST RIGHT - [1.5 Tesla],Details to be soon uploaded,0,0
1,4,Abdomen Scan,Details to be soon uploaded,0,0
1,4,Gynaecology Scan,Details to be soon uploaded,0,0
1,4,Pelvic Scan,Details to be soon uploaded,0,0
1,4,Breast Scan,Details to be soon uploaded,0,0
1,4,Testes Scan,Details to be soon uploaded,0,0
1,4,Thyroid Scan,Details to be soon uploaded,0,0
1,4,Prostate Scan,Details to be soon uploaded,0,0
1,4,Ovulometry/TV Scan,Details to be soon uploaded,0,0
1,4,Bladder Scan,Details to be soon uploaded,0,0
1,4,Transvaginal/Folliculometry Scan,Details to be soon uploaded,0,0
1,4,Dental-Intra-Oral Periapical Scan,Details to be soon uploaded,0,0
1,4,Obstetric Scan,Details to be soon uploaded,0,0
1,5,Angiography,Details to be soon uploaded,0,0
1,5,Arthrogram,Details to be soon uploaded,0,0
1,5,Barium Enema,Details to be soon uploaded,0,0
1,5,Barium Meal With Gastrografin,Details to be soon uploaded,0,0
1,5,Barium Meal/Follow Through,Details to be soon uploaded,0,0
1,5,Barium Swallow,Details to be soon uploaded,0,0
1,5,Cholecytogram,Details to be soon uploaded,0,0
1,5,Cysto-Urethrogram,Details to be soon uploaded,0,0
1,5,Deep Venogram,Details to be soon uploaded,0,0
1,5,Fistulogram,Details to be soon uploaded,0,0
1,5,Hysterosalpingogram,Details to be soon uploaded,0,0
1,5,Intravenous Cholangiogram,Details to be soon uploaded,0,0
1,5,Intravenous Urogram,Details to be soon uploaded,0,0
1,5,Intravenous Pyelogram,Details to be soon uploaded,0,0
1,5,Mammography,Details to be soon uploaded,0,0
1,5,Micturating Cystourethrogram (MCUG),Details to be soon uploaded,0,0
1,5,Retrograde urethrogram (RCUG),Details to be soon uploaded,0,0
1,5,Venogram (One Leg),Details to be soon uploaded,0,0
1,5,Myelogram,Details to be soon uploaded,0,0
1,5,Oral Cholecytogram,Details to be soon uploaded,0,0
1,5,Percutenous Transphepatic Cholangiogram,Details to be soon uploaded,0,0
1,5,Peripheral Arteriography,Details to be soon uploaded,0,0
1,5,Phlebogram,Details to be soon uploaded,0,0
1,5,Sialogram,Details to be soon uploaded,0,0
1,5,Fistulogram/Sinogram,Details to be soon uploaded,0,0
1,5,Cyst-Urethrogram,Details to be soon uploaded,0,0
1,5,Oral Cholecystogram,Details to be soon uploaded,0,0
1,5,Intravenous Cholangiogram,Details to be soon uploaded,0,0
1,5,Fluoroscopy,Details to be soon uploaded,0,0
1,5,Sinography/ Fistulography,Details to be soon uploaded,0,0
1,5,Sinuses,Details to be soon uploaded,0,0
1,5,Skeletal Survey,Details to be soon uploaded,0,0
1,5,Skeletal survey (Adult),Details to be soon uploaded,0,0
1,5,Hand/Finger,Details to be soon uploaded,0,0
1,5,Wrist,Details to be soon uploaded,0,0
1,5,Forearm (Radius And Ulna),Details to be soon uploaded,0,0
1,5,Elbow,Details to be soon uploaded,0,0
1,5,Humerus,Details to be soon uploaded,0,0
1,5,Shoulder,Details to be soon uploaded,0,0
1,5,Clavicle,Details to be soon uploaded,0,0
1,5,Foot/Toe,Details to be soon uploaded,0,0
1,5,Ankle,Details to be soon uploaded,0,0
1,5,Leg (Tibia/Fibula),Details to be soon uploaded,0,0
1,5,Knee,Details to be soon uploaded,0,0
1,5,Thigh(Femur),Details to be soon uploaded,0,0
1,5,Hip,Details to be soon uploaded,0,0
1,5,Pelvis( AP),Details to be soon uploaded,0,0
1,5,Pelvis & Hip,Details to be soon uploaded,0,0
1,5,Chest (PA/AP),Details to be soon uploaded,0,0
1,5,Chest (PA/Lateral),Details to be soon uploaded,0,0
1,5,Chest For Ribs (Oblique),Details to be soon uploaded,0,0
1,5,Apical/Lordotic,Details to be soon uploaded,0,0
1,5,Sternum,Details to be soon uploaded,0,0
1,5,Thoracic Inlet,Details to be soon uploaded,0,0
1,5,Cervical Spine,Details to be soon uploaded,0,0
1,5,Lateral Neck (Soft Tissue),Details to be soon uploaded,0,0
1,5,Thoracic Spine,Details to be soon uploaded,0,0
1,5,Thoraco- Lumbar Spine,Details to be soon uploaded,0,0
1,5,Lumbar Spine,Details to be soon uploaded,0,0
1,5,Lumbo- Sacral Spine,Details to be soon uploaded,0,0
1,5,Sacrum,Details to be soon uploaded,0,0
1,5,Coccyx,Details to be soon uploaded,0,0
1,5,Sacro- Iliac Joint (SIJ),Details to be soon uploaded,0,0
1,5,Cervical Spine (Oblique),Details to be soon uploaded,0,0
1,5,Plain Abdomen,Details to be soon uploaded,0,0
1,5,Erect/Supine Abdomen,Details to be soon uploaded,0,0
1,5,Pelvimetry,Details to be soon uploaded,0,0
1,5,Mastoids,Details to be soon uploaded,0,0
1,5,Mandibles (Jaw),Details to be soon uploaded,0,0
1,5,X-Ray Sinuses Ap/Lnt/Om,Details to be soon uploaded,0,0
1,5,X-Ray Skull (AP/LAT),Details to be soon uploaded,0,0
1,5,X-Ray Skull (Pa/Lat/Townes),Details to be soon uploaded,0,0
1,5,X-Ray Sternum,Details to be soon uploaded,0,0
1,5,X-Ray Tagential,Details to be soon uploaded,0,0
1,5,X-Ray Temporo-Mandibular Joints (TMJ),Details to be soon uploaded,0,0
1,6,ECG,Details to be soon uploaded,0,0
1,6,Post Exercise ECG,Details to be soon uploaded,0,0
1,7,Color Doppler,Details to be soon uploaded,0,0
1,8,EEG,Details to be soon uploaded,0,0
1,9,Chromosomal Analysis-High resolution banding - [Blood],Details to be soon uploaded,0,0
1,9,HBV-DNA Quantification (Viral load) - [Serum or plasma],Details to be soon uploaded,0,0
1,9,Sigmoidoscopy,Details to be soon uploaded,0,0
1,10,Biopsy- Large specimen for histology - [Tissue],Details to be soon uploaded,0,0
1,10,Biopsy- Large and Complex specimen for histology - [Tissue],Details to be soon uploaded,0,0
1,10,Biopsy- Medium specimen for histology - [Tissue],Details to be soon uploaded,0,0
1,10,Biopsy- Small specimen for histology - [Tissue],Details to be soon uploaded,0,0
1,10,Biopsy-Second opinion slides/blocks for histopathological examination. - [Block/ Slide],Details to be soon uploaded,0,0
1,10,Biopsy-Skin biopsy for histology with special stain (SOS) - [Tissue],Details to be soon uploaded,0,0
1,10,"Body fluid,Rt Exam With cytology and 14 - [Body fluid]",Details to be soon uploaded,0,0
1,10,FNAC - cytological examination - [FNAC fluid],Details to be soon uploaded,0,0
1,10,FNAC procedure charges - [Walk in patient],Details to be soon uploaded,0,0
1,10,Giemsa Stain for histopathology - [Tissue],Details to be soon uploaded,0,0
1,10,Histopathology- BILATERAL BREAST LUMPS - [Tissue],Details to be soon uploaded,0,0
1,10,Histopathology- Large specimen - [Tissue],Details to be soon uploaded,0,0
1,10,Histopathology- Large and Complex specimen - [Tissue],Details to be soon uploaded,0,0
1,10,Histopathology- Medium specimen - [Tissue],Details to be soon uploaded,0,0
1,10,Histopathology- Small specimen - [Tissue],Details to be soon uploaded,0,0
1,10,Histopathology-GASTRIC BIOPSY - [Tissue],Details to be soon uploaded,0,0
1,10,Histopathology-Liver Biopsy,Details to be soon uploaded,0,0
1,10,Histopathology-Skin biopsy with special stain (SOS) - [Tissue],Details to be soon uploaded,0,0
1,10,Masson Trichrome stain for histopathology - [Tissue],Details to be soon uploaded,0,0
1,10,PAS stain for histopathology - [Tissue],Details to be soon uploaded,0,0
1,10,PTAH Stain for histopathology - [Tissue],Details to be soon uploaded,0,0
1,10,Reticulin Stain (For histopathology) - [Tissue],Details to be soon uploaded,0,0
1,10,"Routine examination, Sputum, Comprehensive (Includes cytology and 14) - [Sputum]",Details to be soon uploaded,0,0
1,11,Cytology - [Aspirates],Details to be soon uploaded,0,0
1,11,Cytology - [Body fluid],Details to be soon uploaded,0,0
1,11,Cytology - [Sputum],Details to be soon uploaded,0,0
1,11,Cytology - [Urine],Details to be soon uploaded,0,0
1,11,Cytology - [Washing fluid],Details to be soon uploaded,0,0
1,12,Alanine Transaminase (SGPT),Details to be soon uploaded,0,0
1,12,Albumin,Details to be soon uploaded,0,0
1,12,Alkaline Phosphatase,Details to be soon uploaded,0,0
1,12,Aspartate Transaminase (SGOT),Details to be soon uploaded,0,0
1,12,Fasting Blood Sugar,Details to be soon uploaded,0,0
1,12,Random Blood Sugar,Details to be soon uploaded,0,0
1,12,Calcium,Details to be soon uploaded,0,0
1,12,Creatinine,Details to be soon uploaded,0,0
1,12,Creatinine Clearance,Details to be soon uploaded,0,0
1,12,CSF Protein,Details to be soon uploaded,0,0
1,12,CSF Sugar,Details to be soon uploaded,0,0
1,12,Electrolyte - Na+,Details to be soon uploaded,0,0
1,12,Electrolyte - K+,Details to be soon uploaded,0,0
1,12,Electrolyte - CL-,Details to be soon uploaded,0,0
1,12,Electrolyte - HCO3-,Details to be soon uploaded,0,0
1,12,Electrolyte and Urea,Details to be soon uploaded,0,0
1,12,"Electrolyte, Urea & Creatinine",Details to be soon uploaded,0,0
1,12,Glucose6-Phosphate-dehydrogenase,Details to be soon uploaded,0,0
1,12,Lipid profile,Details to be soon uploaded,0,0
1,12,Liver function Test,Details to be soon uploaded,0,0
1,12,Phosphorus,Details to be soon uploaded,0,0
1,12,Pregnancy Test (Beta HCG - Blood),Details to be soon uploaded,0,0
1,12,"Protein, Total",Details to be soon uploaded,0,0
1,12,Urea,Details to be soon uploaded,0,0
1,12,Uric arid,Details to be soon uploaded,0,0
1,12,Urinalysis dipstick,Details to be soon uploaded,0,0
1,12,24hr Post Prandial,Details to be soon uploaded,0,0
1,12,Glucose Tolerance Test,Details to be soon uploaded,0,0
1,12,Total Bilirubim,Details to be soon uploaded,0,0
1,12,Direct Bilirubim,Details to be soon uploaded,0,0
1,12,Total Protein,Details to be soon uploaded,0,0
1,12,Uric Acid,Details to be soon uploaded,0,0
1,12,Calcium,Details to be soon uploaded,0,0
1,12,Prostatic Acid Phosphates,Details to be soon uploaded,0,0
1,12,Total Acid Phosphates,Details to be soon uploaded,0,0
1,12,Amylase,Details to be soon uploaded,0,0
1,12,Cholesterol,Details to be soon uploaded,0,0
1,12,Triglyceride,Details to be soon uploaded,0,0
1,12,CSF Glucose,Details to be soon uploaded,0,0
1,12,CSF Protein,Details to be soon uploaded,0,0
1,12,CSF Chloride,Details to be soon uploaded,0,0
1,12,HDL/LDL Cholesterol,Details to be soon uploaded,0,0
1,12,Gamma Gt,Details to be soon uploaded,0,0
1,12,CK Amylase,Details to be soon uploaded,0,0
1,12,Protein Electrophoresis + Report,Details to be soon uploaded,0,0
1,12,Oral Glucose Tolerance Test(OGTT),Details to be soon uploaded,0,0
1,13,Bleeding Time,Details to be soon uploaded,0,0
1,13,Blood film report,Details to be soon uploaded,0,0
1,13,Blood grouping + Rh,Details to be soon uploaded,0,0
1,13,Clotting Time,Details to be soon uploaded,0,0
1,13,C-Reactive protein (CRP),Details to be soon uploaded,0,0
1,13,Cross matching,Details to be soon uploaded,0,0
1,13,Direct Coombs test,Details to be soon uploaded,0,0
1,13,ESR,Details to be soon uploaded,0,0
1,13,Fibrinogen,Details to be soon uploaded,0,0
1,13,G6PD qualitative,Details to be soon uploaded,0,0
1,13,G6PD quantitative,Details to be soon uploaded,0,0
1,13,Genotype,Details to be soon uploaded,0,0
1,13,Haemoglobin,Details to be soon uploaded,0,0
1,13,HIV Confirmation (Western Blot),Details to be soon uploaded,0,0
1,13,HIV Screening (HIV 1 & 11) antibodies,Details to be soon uploaded,0,0
1,13,Indirect Coombs test,Details to be soon uploaded,0,0
1,13,INR,Details to be soon uploaded,0,0
1,13,Malaria ICT,Details to be soon uploaded,0,0
1,13,Malaria parasites (QBC Malaria),Details to be soon uploaded,0,0
1,13,MCH,Details to be soon uploaded,0,0
1,13,MCHC,Details to be soon uploaded,0,0
1,13,MCV,Details to be soon uploaded,0,0
1,13,O+ve pint of blood,Details to be soon uploaded,0,0
1,13,O-ve pint of blood,Details to be soon uploaded,0,0
1,13,Packed Cell Volume (PCV),Details to be soon uploaded,0,0
1,13,Platelet count,Details to be soon uploaded,0,0
1,13,Prothombin Time (PT),Details to be soon uploaded,0,0
1,13,PTTK,Details to be soon uploaded,0,0
1,13,Reticulocyte count,Details to be soon uploaded,0,0
1,13,sickle Cell screening,Details to be soon uploaded,0,0
1,13,WBC Differential - (FBC),Details to be soon uploaded,0,0
1,13,WBC Total,Details to be soon uploaded,0,0
1,14,Adenovirus,Details to be soon uploaded,0,0
1,14,Blood culture and sensitivity,Details to be soon uploaded,0,0
1,14,CSF M/C/S,Details to be soon uploaded,0,0
1,14,Hepatitis B DNA viral load,Details to be soon uploaded,0,0
1,14,Hepatitis B surface antigen (HBsAg),Details to be soon uploaded,0,0
1,14,Hepatitis C,Details to be soon uploaded,0,0
1,14,Hepatitis C DNA viral load,Details to be soon uploaded,0,0
1,14,HVS MCS,Details to be soon uploaded,0,0
1,14,Mantoux (Tuberculin Test),Details to be soon uploaded,0,0
1,14,Rapid TB Test,Details to be soon uploaded,0,0
1,14,Rotavirus,Details to be soon uploaded,0,0
1,14,Sputum M/C/S,Details to be soon uploaded,0,0
1,14,Sputum ZN stain for AFB,Details to be soon uploaded,0,0
1,14,Stool M/C/S,Details to be soon uploaded,0,0
1,14,Stool microscopy,Details to be soon uploaded,0,0
1,14,Stool Occult blood,Details to be soon uploaded,0,0
1,14,"Swab M/C/S (wound eye, ear, urethra, etc)",Details to be soon uploaded,0,0
1,14,TB Quantiferon,Details to be soon uploaded,0,0
1,14,TPHA,Details to be soon uploaded,0,0
1,14,Urine M/C/S,Details to be soon uploaded,0,0
1,14,Urine Microscopy,Details to be soon uploaded,0,0
1,14,VDRL,Details to be soon uploaded,0,0
1,14,Widal test,Details to be soon uploaded,0,0
1,14,Urinalysis,Details to be soon uploaded,0,0
1,14,Semen Culture And Sensitivity,Details to be soon uploaded,0,0
1,14,Semen Analysis,Details to be soon uploaded,0,0
1,14,Aspirate Pus M/C/S,Details to be soon uploaded,0,0
1,14,Microfilaria,Details to be soon uploaded,0,0
1,14,Urethral And Wound M/C/S,Details to be soon uploaded,0,0
1,14,Skin Snip,Details to be soon uploaded,0,0
1,14,Skin Scraping For Fungal Elements,Details to be soon uploaded,0,0
1,14,Sputum AFB For Tuberculosis X3,Details to be soon uploaded,0,0
1,15,Urine Pregnancy Test,Details to be soon uploaded,0,0
1,15,ASO Titre (nephrology),Details to be soon uploaded,0,0
1,15,ASO Titre/anti DnascB,Details to be soon uploaded,0,0
1,15,C-Reactive protein (CRP),Details to be soon uploaded,0,0
1,15,Helicobacter pylori (serum),Details to be soon uploaded,0,0
1,15,Helicobacter pylori (stool antigen),Details to be soon uploaded,0,0
1,15,Herpes Simplex 1 & 11 (1gm/1gG),Details to be soon uploaded,0,0
1,15,TORCH Screen,Details to be soon uploaded,0,0
1,15,Widal,Details to be soon uploaded,0,0
1,15,Vdrl,Details to be soon uploaded,0,0
1,15,Australian Antigen,Details to be soon uploaded,0,0
1,15,Rheumatoid Factor,Details to be soon uploaded,0,0
1,15,Pregnancy Test HCG (Blood),Details to be soon uploaded,0,0
1,15,R.f. Coombs,Details to be soon uploaded,0,0
1,15,ASO Heaf Test,Details to be soon uploaded,0,0
1,15,HbsAg,Details to be soon uploaded,0,0
1,15,Screening For HIV 1 & 2,Details to be soon uploaded,0,0
1,15,Confirmatory Test For HIV 1 & 2,Details to be soon uploaded,0,0
2,16,TYPHIM Vi (1 dose syringe) for 1 Adult,Details to be soon uploaded,0,0
2,16,TYPHIM Vi (20 dose syringe) for 20 Adult,Details to be soon uploaded,0,0
2,16,TYPHERIX (1 dose syringe) for 1 Adult,Details to be soon uploaded,0,0
2,16,TYPBAR (1 dose vial) for 1 Adult,Details to be soon uploaded,0,0
2,16,TYPBAR (5 dose vial) for 5 Adults,Details to be soon uploaded,0,0
2,17,HAVRIX (1 dose syringe) for 1 Adult,Details to be soon uploaded,0,0
2,17,ENGERIX B 20mcg (1 dose syringe) for 1 Adult,Details to be soon uploaded,0,0
2,17,REVAC B+ (1ml vial X 1 dose) for 1 Adult,Details to be soon uploaded,0,0
2,17,GENEVAC B+ (1ml vial X 1 dose) for 1 Adult,Details to be soon uploaded,0,0
2,17,SHANVAC B 20mcg (1 dose) for 1 Adult,Details to be soon uploaded,0,0
2,17,REVAC 10ml vial for 10 Adult doses,Details to be soon uploaded,0,0
2,18, TETANUS PERTUSIS IPV,Details to be soon uploaded,0,0
2,18, TETANUS IPV ,Details to be soon uploaded,0,0
2,19,PNEUMO-23 (1 dose syringe) for 1 Adult,Details to be soon uploaded,0,0
